date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:28:33	250/250	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2022%20Jul%202016%2003:28:31%20GMT	https://goitmc.com/training/adobe/indesign/	C:/xampp/htdocs/plantillas/plantilla/goitmc.com/training/adobe/indesign/index.html	(from https://goitmc.com/)
23:28:33	10390/10390	---M--	200	added ('OK')	image/png	date:Tue,%2011%20Aug%202015%2001:24:45%20GMT	https://d3hdz4r8kacav0.cloudfront.net/uploads/2015/08/c94fb72598d76dccc8c8865c3cd56daf.png	C:/xampp/htdocs/plantillas/plantilla/d3hdz4r8kacav0.cloudfront.net/uploads/2015/08/c94fb72598d76dccc8c8865c3cd56daf.png	(from https://goitmc.com/)
23:28:34	183/183	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2022%20Jul%202016%2003:28:34%20GMT	http://d3hdz4r8kacav0.cloudfront.net/uploads/2015/08/dffd06a6dbf9a16203d11a7e2af93e82.png	C:/xampp/htdocs/plantillas/plantilla/d3hdz4r8kacav0.cloudfront.net/uploads/2015/08/dffd06a6dbf9a16203d11a7e2af93e82.png	(from https://goitmc.com/)
23:28:34	14263/14263	---M--	200	added ('OK')	image/png	date:Tue,%2011%20Aug%202015%2001:25:03%20GMT	https://d3hdz4r8kacav0.cloudfront.net/uploads/2015/08/dffd06a6dbf9a16203d11a7e2af93e82.png	C:/xampp/htdocs/plantillas/plantilla/d3hdz4r8kacav0.cloudfront.net/uploads/2015/08/dffd06a6dbf9a16203d11a7e2af93e82.png	(from https://goitmc.com/)
23:28:34	253/253	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2022%20Jul%202016%2003:28:33%20GMT	https://goitmc.com/training/adobe/dreamweaver/	C:/xampp/htdocs/plantillas/plantilla/goitmc.com/training/adobe/dreamweaver/index.html	(from https://goitmc.com/)
23:28:34	183/183	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2022%20Jul%202016%2003:28:34%20GMT	http://d3hdz4r8kacav0.cloudfront.net/uploads/2015/08/3e52bc1537d52d40ed15fc96a4a8ad14.png	C:/xampp/htdocs/plantillas/plantilla/d3hdz4r8kacav0.cloudfront.net/uploads/2015/08/3e52bc1537d52d40ed15fc96a4a8ad14.png	(from https://goitmc.com/)
23:28:35	20239/20239	---M--	200	added ('OK')	image/png	date:Tue,%2011%20Aug%202015%2001:25:21%20GMT	https://d3hdz4r8kacav0.cloudfront.net/uploads/2015/08/3e52bc1537d52d40ed15fc96a4a8ad14.png	C:/xampp/htdocs/plantillas/plantilla/d3hdz4r8kacav0.cloudfront.net/uploads/2015/08/3e52bc1537d52d40ed15fc96a4a8ad14.png	(from https://goitmc.com/)
23:28:35	183/183	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2022%20Jul%202016%2003:28:35%20GMT	http://d3hdz4r8kacav0.cloudfront.net/uploads/2015/08/efd305e52bd6280a5b28a3ce6f82de34.png	C:/xampp/htdocs/plantillas/plantilla/d3hdz4r8kacav0.cloudfront.net/uploads/2015/08/efd305e52bd6280a5b28a3ce6f82de34.png	(from https://goitmc.com/)
23:28:35	246/246	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2022%20Jul%202016%2003:28:34%20GMT	https://goitmc.com/training/adobe/muse/	C:/xampp/htdocs/plantillas/plantilla/goitmc.com/training/adobe/muse/index.html	(from https://goitmc.com/)
23:28:35	254/254	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2022%20Jul%202016%2003:28:34%20GMT	https://goitmc.com/training/adobe/premiere-pro/	C:/xampp/htdocs/plantillas/plantilla/goitmc.com/training/adobe/premiere-pro/index.html	(from https://goitmc.com/)
23:28:35	12105/12105	---M--	200	added ('OK')	image/png	date:Tue,%2011%20Aug%202015%2001:25:43%20GMT	https://d3hdz4r8kacav0.cloudfront.net/uploads/2015/08/efd305e52bd6280a5b28a3ce6f82de34.png	C:/xampp/htdocs/plantillas/plantilla/d3hdz4r8kacav0.cloudfront.net/uploads/2015/08/efd305e52bd6280a5b28a3ce6f82de34.png	(from https://goitmc.com/)
23:28:36	183/183	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2022%20Jul%202016%2003:28:36%20GMT	http://d3hdz4r8kacav0.cloudfront.net/uploads/2015/08/beefb5887823886738e41c7cda8d9181.png	C:/xampp/htdocs/plantillas/plantilla/d3hdz4r8kacav0.cloudfront.net/uploads/2015/08/beefb5887823886738e41c7cda8d9181.png	(from https://goitmc.com/)
23:28:36	255/255	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2022%20Jul%202016%2003:28:35%20GMT	https://goitmc.com/training/adobe/after-effects/	C:/xampp/htdocs/plantillas/plantilla/goitmc.com/training/adobe/after-effects/index.html	(from https://goitmc.com/)
23:28:36	23057/23057	---M--	200	added ('OK')	image/png	date:Tue,%2011%20Aug%202015%2001:25:58%20GMT	https://d3hdz4r8kacav0.cloudfront.net/uploads/2015/08/beefb5887823886738e41c7cda8d9181.png	C:/xampp/htdocs/plantillas/plantilla/d3hdz4r8kacav0.cloudfront.net/uploads/2015/08/beefb5887823886738e41c7cda8d9181.png	(from https://goitmc.com/)
23:28:37	183/183	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2022%20Jul%202016%2003:28:36%20GMT	http://d3hdz4r8kacav0.cloudfront.net/uploads/2015/08/a2afcac1dc05a66971cf0921a8544688.png	C:/xampp/htdocs/plantillas/plantilla/d3hdz4r8kacav0.cloudfront.net/uploads/2015/08/a2afcac1dc05a66971cf0921a8544688.png	(from https://goitmc.com/)
23:28:37	264/264	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2022%20Jul%202016%2003:28:35%20GMT	https://goitmc.com/training/microsoft/windows-essentials/	C:/xampp/htdocs/plantillas/plantilla/goitmc.com/training/microsoft/windows-essentials/index.html	(from https://goitmc.com/)
23:28:37	11553/11553	---M--	200	added ('OK')	image/png	date:Tue,%2011%20Aug%202015%2002:45:08%20GMT	https://d3hdz4r8kacav0.cloudfront.net/uploads/2015/08/a2afcac1dc05a66971cf0921a8544688.png	C:/xampp/htdocs/plantillas/plantilla/d3hdz4r8kacav0.cloudfront.net/uploads/2015/08/a2afcac1dc05a66971cf0921a8544688.png	(from https://goitmc.com/)
23:28:37	183/183	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2022%20Jul%202016%2003:28:37%20GMT	http://d3hdz4r8kacav0.cloudfront.net/uploads/2015/08/e62d146c4e31f34b95d321d1eb3b7b78.png	C:/xampp/htdocs/plantillas/plantilla/d3hdz4r8kacav0.cloudfront.net/uploads/2015/08/e62d146c4e31f34b95d321d1eb3b7b78.png	(from https://goitmc.com/)
23:28:37	256/256	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2022%20Jul%202016%2003:28:36%20GMT	https://goitmc.com/training/microsoft/office-365/	C:/xampp/htdocs/plantillas/plantilla/goitmc.com/training/microsoft/office-365/index.html	(from https://goitmc.com/)
23:28:38	4119/4119	---M--	200	added ('OK')	image/png	date:Tue,%2011%20Aug%202015%2002:45:21%20GMT	https://d3hdz4r8kacav0.cloudfront.net/uploads/2015/08/e62d146c4e31f34b95d321d1eb3b7b78.png	C:/xampp/htdocs/plantillas/plantilla/d3hdz4r8kacav0.cloudfront.net/uploads/2015/08/e62d146c4e31f34b95d321d1eb3b7b78.png	(from https://goitmc.com/)
23:28:38	183/183	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2022%20Jul%202016%2003:28:38%20GMT	http://d3hdz4r8kacav0.cloudfront.net/uploads/2015/08/05d89ad36ed20c4aadfc790aa86cbcff.png	C:/xampp/htdocs/plantillas/plantilla/d3hdz4r8kacav0.cloudfront.net/uploads/2015/08/05d89ad36ed20c4aadfc790aa86cbcff.png	(from https://goitmc.com/)
23:28:38	18518/18518	---M--	200	added ('OK')	image/png	date:Tue,%2011%20Aug%202015%2003:42:09%20GMT	https://d3hdz4r8kacav0.cloudfront.net/uploads/2015/08/05d89ad36ed20c4aadfc790aa86cbcff.png	C:/xampp/htdocs/plantillas/plantilla/d3hdz4r8kacav0.cloudfront.net/uploads/2015/08/05d89ad36ed20c4aadfc790aa86cbcff.png	(from https://goitmc.com/)
23:28:38	183/183	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2022%20Jul%202016%2003:28:38%20GMT	http://d3hdz4r8kacav0.cloudfront.net/uploads/2015/08/af10d3ccb99d8e378303f1e6e558dc26.png	C:/xampp/htdocs/plantillas/plantilla/d3hdz4r8kacav0.cloudfront.net/uploads/2015/08/af10d3ccb99d8e378303f1e6e558dc26.png	(from https://goitmc.com/)
23:28:39	23588/23588	---M--	200	added ('OK')	image/png	date:Tue,%2011%20Aug%202015%2002:46:29%20GMT	https://d3hdz4r8kacav0.cloudfront.net/uploads/2015/08/af10d3ccb99d8e378303f1e6e558dc26.png	C:/xampp/htdocs/plantillas/plantilla/d3hdz4r8kacav0.cloudfront.net/uploads/2015/08/af10d3ccb99d8e378303f1e6e558dc26.png	(from https://goitmc.com/)
23:28:39	183/183	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2022%20Jul%202016%2003:28:39%20GMT	http://d3hdz4r8kacav0.cloudfront.net/uploads/2015/08/quickbooks-logo.png	C:/xampp/htdocs/plantillas/plantilla/d3hdz4r8kacav0.cloudfront.net/uploads/2015/08/quickbooks-logo.png	(from https://goitmc.com/)
23:28:39	252/252	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2022%20Jul%202016%2003:28:38%20GMT	https://goitmc.com/training/autodesk/autocad/	C:/xampp/htdocs/plantillas/plantilla/goitmc.com/training/autodesk/autocad/index.html	(from https://goitmc.com/)
23:28:39	260/260	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2022%20Jul%202016%2003:28:38%20GMT	https://goitmc.com/training/microsoft/office-for-mac/	C:/xampp/htdocs/plantillas/plantilla/goitmc.com/training/microsoft/office-for-mac/index.html	(from https://goitmc.com/)
23:28:41	250/250	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2022%20Jul%202016%2003:28:39%20GMT	https://goitmc.com/training/avid/pro-tools/	C:/xampp/htdocs/plantillas/plantilla/goitmc.com/training/avid/pro-tools/index.html	(from https://goitmc.com/)
23:28:41	183/183	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2022%20Jul%202016%2003:28:40%20GMT	http://d3hdz4r8kacav0.cloudfront.net/uploads/2015/08/1303531b2bea7204cf929f8169f32f4b.png	C:/xampp/htdocs/plantillas/plantilla/d3hdz4r8kacav0.cloudfront.net/uploads/2015/08/1303531b2bea7204cf929f8169f32f4b.png	(from https://goitmc.com/)
23:28:41	41328/41328	---M--	200	added ('OK')	image/png	date:Wed,%2022%20Jun%202016%2016:31:01%20GMT	https://d3hdz4r8kacav0.cloudfront.net/uploads/2015/08/quickbooks-logo.png	C:/xampp/htdocs/plantillas/plantilla/d3hdz4r8kacav0.cloudfront.net/uploads/2015/08/quickbooks-logo.png	(from https://goitmc.com/)
23:28:42	256/256	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2022%20Jul%202016%2003:28:41%20GMT	https://goitmc.com/training/avid/motion-composer/	C:/xampp/htdocs/plantillas/plantilla/goitmc.com/training/avid/motion-composer/index.html	(from https://goitmc.com/)
23:28:42	183/183	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2022%20Jul%202016%2003:28:41%20GMT	http://d3hdz4r8kacav0.cloudfront.net/uploads/2015/08/f1cd1355b0271549d4fd59914fdc8356.png	C:/xampp/htdocs/plantillas/plantilla/d3hdz4r8kacav0.cloudfront.net/uploads/2015/08/f1cd1355b0271549d4fd59914fdc8356.png	(from https://goitmc.com/)
23:28:42	96108/96108	---M--	200	added ('OK')	image/png	date:Tue,%2011%20Aug%202015%2004:06:19%20GMT	https://d3hdz4r8kacav0.cloudfront.net/uploads/2015/08/1303531b2bea7204cf929f8169f32f4b.png	C:/xampp/htdocs/plantillas/plantilla/d3hdz4r8kacav0.cloudfront.net/uploads/2015/08/1303531b2bea7204cf929f8169f32f4b.png	(from https://goitmc.com/)
23:28:43	38768/38768	---M--	200	added ('OK')	image/png	date:Tue,%2011%20Aug%202015%2004:01:45%20GMT	https://d3hdz4r8kacav0.cloudfront.net/uploads/2015/08/f1cd1355b0271549d4fd59914fdc8356.png	C:/xampp/htdocs/plantillas/plantilla/d3hdz4r8kacav0.cloudfront.net/uploads/2015/08/f1cd1355b0271549d4fd59914fdc8356.png	(from https://goitmc.com/)
23:28:43	21228/21228	---MC-	200	added ('OK')	text/html	date:Fri,%2022%20Jul%202016%2003:28:42%20GMT	https://goitmc.com/training-calendar	C:/xampp/htdocs/plantillas/plantilla/goitmc.com/training-calendar.html	(from https://goitmc.com/)
23:28:44	19831/19831	---MC-	200	added ('OK')	text/html	date:Fri,%2022%20Jul%202016%2003:28:42%20GMT	https://goitmc.com/blog	C:/xampp/htdocs/plantillas/plantilla/goitmc.com/blog.html	(from https://goitmc.com/)
23:28:44	28736/28736	---MC-	200	added ('OK')	text/html	date:Fri,%2022%20Jul%202016%2003:28:42%20GMT	https://goitmc.com/about	C:/xampp/htdocs/plantillas/plantilla/goitmc.com/about.html	(from https://goitmc.com/)
23:28:44	20770/20770	---MC-	200	added ('OK')	text/html	date:Fri,%2022%20Jul%202016%2003:28:43%20GMT	https://goitmc.com/account/login	C:/xampp/htdocs/plantillas/plantilla/goitmc.com/account/login.html	(from https://goitmc.com/)
23:28:45	183/183	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2022%20Jul%202016%2003:28:44%20GMT	http://d3hdz4r8kacav0.cloudfront.net/uploads/slider/icons/osxecwallpaper.jpg	C:/xampp/htdocs/plantillas/plantilla/d3hdz4r8kacav0.cloudfront.net/uploads/slider/icons/osxecwallpaper.jpg	(from https://goitmc.com/)
23:28:45	26302/26302	---MC-	200	added ('OK')	text/html	date:Fri,%2022%20Jul%202016%2003:28:43%20GMT	https://goitmc.com/contact	C:/xampp/htdocs/plantillas/plantilla/goitmc.com/contact.html	(from https://goitmc.com/)
23:28:47	243/243	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2022%20Jul%202016%2003:28:46%20GMT	http://goitmc.com/training-calendar/	C:/xampp/htdocs/plantillas/plantilla/goitmc.com/training-calendar/index.html	(from https://goitmc.com/)
23:28:47	183/183	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2022%20Jul%202016%2003:28:46%20GMT	http://d3hdz4r8kacav0.cloudfront.net/uploads/slider/icons/osx_upgrade_icon_large.png	C:/xampp/htdocs/plantillas/plantilla/d3hdz4r8kacav0.cloudfront.net/uploads/slider/icons/osx_upgrade_icon_large.png	(from https://goitmc.com/)
23:28:48	12566/12566	---M--	200	added ('OK')	image/png	date:Fri,%2026%20Feb%202016%2015:41:37%20GMT	https://d3hdz4r8kacav0.cloudfront.net/uploads/slider/icons/osx_upgrade_icon_large.png	C:/xampp/htdocs/plantillas/plantilla/d3hdz4r8kacav0.cloudfront.net/uploads/slider/icons/osx_upgrade_icon_large.png	(from https://goitmc.com/)
23:28:48	229128/229128	---M--	200	added ('OK')	image/jpeg	date:Fri,%2026%20Feb%202016%2015:41:37%20GMT	https://d3hdz4r8kacav0.cloudfront.net/uploads/slider/icons/osxecwallpaper.jpg	C:/xampp/htdocs/plantillas/plantilla/d3hdz4r8kacav0.cloudfront.net/uploads/slider/icons/osxecwallpaper.jpg	(from https://goitmc.com/)
23:28:49	183/183	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2022%20Jul%202016%2003:28:48%20GMT	http://d3hdz4r8kacav0.cloudfront.net/uploads/slider/backgrounds/Yosemite_Banner2.jpg	C:/xampp/htdocs/plantillas/plantilla/d3hdz4r8kacav0.cloudfront.net/uploads/slider/backgrounds/Yosemite_Banner2.49.delayed	(from https://goitmc.com/)
23:28:50	183/183	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2022%20Jul%202016%2003:28:50%20GMT	http://d3hdz4r8kacav0.cloudfront.net/uploads/slider/logo/Server-Icon-e1419361313633.png	C:/xampp/htdocs/plantillas/plantilla/d3hdz4r8kacav0.cloudfront.net/uploads/slider/logo/Server-Icon-e1419361313633.png	(from https://goitmc.com/)
23:28:51	183/183	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2022%20Jul%202016%2003:28:51%20GMT	http://d3hdz4r8kacav0.cloudfront.net/uploads/slider/backgrounds/iosbackground.jpg	C:/xampp/htdocs/plantillas/plantilla/d3hdz4r8kacav0.cloudfront.net/uploads/slider/backgrounds/iosbackground.jpg	(from https://goitmc.com/)
23:28:52	191270/191270	---M--	200	added ('OK')	image/jpeg	date:Tue,%2016%20Feb%202016%2000:50:11%20GMT	https://d3hdz4r8kacav0.cloudfront.net/uploads/slider/backgrounds/Yosemite_Banner2.jpg	C:/xampp/htdocs/plantillas/plantilla/d3hdz4r8kacav0.cloudfront.net/uploads/slider/backgrounds/Yosemite_Banner2.jpg	(from https://goitmc.com/)
23:28:54	183/183	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2022%20Jul%202016%2003:28:53%20GMT	http://d3hdz4r8kacav0.cloudfront.net/uploads/slider/icons/hero_icon_large.png	C:/xampp/htdocs/plantillas/plantilla/d3hdz4r8kacav0.cloudfront.net/uploads/slider/icons/hero_icon_large.png	(from https://goitmc.com/)
23:28:55	265/265	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2022%20Jul%202016%2003:28:53%20GMT	https://goitmc.com/training/apple/ios-technician-training/	C:/xampp/htdocs/plantillas/plantilla/goitmc.com/training/apple/ios-technician-training/index.html	(from https://goitmc.com/)
23:28:55	273608/273608	---M--	200	added ('OK')	image/png	date:Tue,%2016%20Feb%202016%2000:50:15%20GMT	https://d3hdz4r8kacav0.cloudfront.net/uploads/slider/logo/Server-Icon-e1419361313633.png	C:/xampp/htdocs/plantillas/plantilla/d3hdz4r8kacav0.cloudfront.net/uploads/slider/logo/Server-Icon-e1419361313633.png	(from https://goitmc.com/)
23:28:56	6276/6276	---M--	200	added ('OK')	image/png	date:Fri,%2026%20Feb%202016%2015:37:55%20GMT	https://d3hdz4r8kacav0.cloudfront.net/uploads/slider/icons/hero_icon_large.png	C:/xampp/htdocs/plantillas/plantilla/d3hdz4r8kacav0.cloudfront.net/uploads/slider/icons/hero_icon_large.png	(from https://goitmc.com/)
23:28:56	272642/272642	---M--	200	added ('OK')	image/jpeg	date:Tue,%2016%20Feb%202016%2000:51:06%20GMT	https://d3hdz4r8kacav0.cloudfront.net/uploads/slider/backgrounds/iosbackground.jpg	C:/xampp/htdocs/plantillas/plantilla/d3hdz4r8kacav0.cloudfront.net/uploads/slider/backgrounds/iosbackground.jpg	(from https://goitmc.com/)
23:28:57	273/273	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2022%20Jul%202016%2003:28:55%20GMT	https://goitmc.com/training/apple/ios-technical-training-mobility/	C:/xampp/htdocs/plantillas/plantilla/goitmc.com/training/apple/ios-technical-training-mobility/index.html	(from https://goitmc.com/)
23:28:57	183/183	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2022%20Jul%202016%2003:28:56%20GMT	http://d3hdz4r8kacav0.cloudfront.net/uploads/slider/backgrounds/solutions.jpg	C:/xampp/htdocs/plantillas/plantilla/d3hdz4r8kacav0.cloudfront.net/uploads/slider/backgrounds/solutions.51.delayed	(from https://goitmc.com/)
23:28:58	183/183	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2022%20Jul%202016%2003:28:58%20GMT	http://d3hdz4r8kacav0.cloudfront.net/uploads/slider/backgrounds/training.jpg	C:/xampp/htdocs/plantillas/plantilla/d3hdz4r8kacav0.cloudfront.net/uploads/slider/backgrounds/training.jpg	(from https://goitmc.com/)
23:28:59	183/183	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2022%20Jul%202016%2003:28:59%20GMT	http://d3hdz4r8kacav0.cloudfront.net/images/home/comptia.png	C:/xampp/htdocs/plantillas/plantilla/d3hdz4r8kacav0.cloudfront.net/images/home/comptia.png	(from https://goitmc.com/)
23:29:00	4208/4208	---M--	200	added ('OK')	image/png	date:Tue,%2004%20Aug%202015%2000:26:10%20GMT	https://d3hdz4r8kacav0.cloudfront.net/images/home/comptia.png	C:/xampp/htdocs/plantillas/plantilla/d3hdz4r8kacav0.cloudfront.net/images/home/comptia.png	(from https://goitmc.com/)
23:29:02	183/183	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2022%20Jul%202016%2003:29:00%20GMT	http://d3hdz4r8kacav0.cloudfront.net/images/home/apple_training_center.png	C:/xampp/htdocs/plantillas/plantilla/d3hdz4r8kacav0.cloudfront.net/images/home/apple_training_center.png	(from https://goitmc.com/)
23:29:04	183/183	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2022%20Jul%202016%2003:29:02%20GMT	http://d3hdz4r8kacav0.cloudfront.net/images/home/adobe_training_center.png	C:/xampp/htdocs/plantillas/plantilla/d3hdz4r8kacav0.cloudfront.net/images/home/adobe_training_center.png	(from https://goitmc.com/)
23:29:04	17563/17563	---M--	200	added ('OK')	image/png	date:Tue,%2004%20Aug%202015%2000:26:13%20GMT	https://d3hdz4r8kacav0.cloudfront.net/images/home/apple_training_center.png	C:/xampp/htdocs/plantillas/plantilla/d3hdz4r8kacav0.cloudfront.net/images/home/apple_training_center.png	(from https://goitmc.com/)
23:29:04	509064/509064	---M--	200	added ('OK')	image/jpeg	date:Tue,%2016%20Feb%202016%2000:47:43%20GMT	https://d3hdz4r8kacav0.cloudfront.net/uploads/slider/backgrounds/solutions.jpg	C:/xampp/htdocs/plantillas/plantilla/d3hdz4r8kacav0.cloudfront.net/uploads/slider/backgrounds/solutions.jpg	(from https://goitmc.com/)
23:29:05	17800/17800	---M--	200	added ('OK')	image/png	date:Tue,%2004%20Aug%202015%2000:26:16%20GMT	https://d3hdz4r8kacav0.cloudfront.net/images/home/adobe_training_center.png	C:/xampp/htdocs/plantillas/plantilla/d3hdz4r8kacav0.cloudfront.net/images/home/adobe_training_center.png	(from https://goitmc.com/)
23:29:05	183/183	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2022%20Jul%202016%2003:29:05%20GMT	http://d3hdz4r8kacav0.cloudfront.net/images/home/microsoft.png	C:/xampp/htdocs/plantillas/plantilla/d3hdz4r8kacav0.cloudfront.net/images/home/microsoft.png	(from https://goitmc.com/)
23:29:06	4105/4105	---M--	200	added ('OK')	image/png	date:Tue,%2004%20Aug%202015%2000:26:18%20GMT	https://d3hdz4r8kacav0.cloudfront.net/images/home/microsoft.png	C:/xampp/htdocs/plantillas/plantilla/d3hdz4r8kacav0.cloudfront.net/images/home/microsoft.png	(from https://goitmc.com/)
23:29:07	183/183	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2022%20Jul%202016%2003:29:06%20GMT	http://d3hdz4r8kacav0.cloudfront.net/images/home/Consultnts_Ntwrk_Blk_2ln.png	C:/xampp/htdocs/plantillas/plantilla/d3hdz4r8kacav0.cloudfront.net/images/home/Consultnts_Ntwrk_Blk_2ln.png	(from https://goitmc.com/)
23:29:07	466545/466545	---M--	200	added ('OK')	image/jpeg	date:Tue,%2016%20Feb%202016%2000:48:16%20GMT	https://d3hdz4r8kacav0.cloudfront.net/uploads/slider/backgrounds/training.jpg	C:/xampp/htdocs/plantillas/plantilla/d3hdz4r8kacav0.cloudfront.net/uploads/slider/backgrounds/training.jpg	(from https://goitmc.com/)
23:29:07	7000/7000	---M--	200	added ('OK')	image/png	date:Tue,%2004%20Aug%202015%2000:26:21%20GMT	https://d3hdz4r8kacav0.cloudfront.net/images/home/Consultnts_Ntwrk_Blk_2ln.png	C:/xampp/htdocs/plantillas/plantilla/d3hdz4r8kacav0.cloudfront.net/images/home/Consultnts_Ntwrk_Blk_2ln.png	(from https://goitmc.com/)
23:29:08	183/183	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2022%20Jul%202016%2003:29:07%20GMT	http://d3hdz4r8kacav0.cloudfront.net/images/companies/HBO.png	C:/xampp/htdocs/plantillas/plantilla/d3hdz4r8kacav0.cloudfront.net/images/companies/HBO.png	(from https://goitmc.com/)
23:29:08	2762/2762	---M--	200	added ('OK')	image/png	date:Fri,%2031%20Oct%202014%2013:52:53%20GMT	https://d3hdz4r8kacav0.cloudfront.net/images/companies/HBO.png	C:/xampp/htdocs/plantillas/plantilla/d3hdz4r8kacav0.cloudfront.net/images/companies/HBO.png	(from https://goitmc.com/)
23:29:08	183/183	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2022%20Jul%202016%2003:29:08%20GMT	http://d3hdz4r8kacav0.cloudfront.net/images/companies/Canon.png	C:/xampp/htdocs/plantillas/plantilla/d3hdz4r8kacav0.cloudfront.net/images/companies/Canon.png	(from https://goitmc.com/)
23:29:09	5077/5077	---M--	200	added ('OK')	image/png	date:Fri,%2031%20Oct%202014%2013:52:53%20GMT	https://d3hdz4r8kacav0.cloudfront.net/images/companies/Canon.png	C:/xampp/htdocs/plantillas/plantilla/d3hdz4r8kacav0.cloudfront.net/images/companies/Canon.png	(from https://goitmc.com/)
23:29:09	183/183	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2022%20Jul%202016%2003:29:09%20GMT	http://d3hdz4r8kacav0.cloudfront.net/images/companies/Discovery_Channel.png	C:/xampp/htdocs/plantillas/plantilla/d3hdz4r8kacav0.cloudfront.net/images/companies/Discovery_Channel.png	(from https://goitmc.com/)
23:29:09	8419/8419	---M--	200	added ('OK')	image/png	date:Fri,%2031%20Oct%202014%2013:52:53%20GMT	https://d3hdz4r8kacav0.cloudfront.net/images/companies/Discovery_Channel.png	C:/xampp/htdocs/plantillas/plantilla/d3hdz4r8kacav0.cloudfront.net/images/companies/Discovery_Channel.png	(from https://goitmc.com/)
23:29:09	183/183	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2022%20Jul%202016%2003:29:09%20GMT	http://d3hdz4r8kacav0.cloudfront.net/images/companies/tm_master_large_id_rgb.png	C:/xampp/htdocs/plantillas/plantilla/d3hdz4r8kacav0.cloudfront.net/images/companies/tm_master_large_id_rgb.png	(from https://goitmc.com/)
23:29:10	6389/6389	---M--	200	added ('OK')	image/png	date:Fri,%2031%20Oct%202014%2013:52:53%20GMT	https://d3hdz4r8kacav0.cloudfront.net/images/companies/tm_master_large_id_rgb.png	C:/xampp/htdocs/plantillas/plantilla/d3hdz4r8kacav0.cloudfront.net/images/companies/tm_master_large_id_rgb.png	(from https://goitmc.com/)
23:29:10	183/183	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2022%20Jul%202016%2003:29:10%20GMT	http://d3hdz4r8kacav0.cloudfront.net/images/companies/uci_vt_pos_rgb.png	C:/xampp/htdocs/plantillas/plantilla/d3hdz4r8kacav0.cloudfront.net/images/companies/uci_vt_pos_rgb.67.delayed	(from https://goitmc.com/)
23:29:11	9103/9103	---M--	200	added ('OK')	image/png	date:Fri,%2031%20Oct%202014%2013:52:53%20GMT	https://d3hdz4r8kacav0.cloudfront.net/images/companies/uci_vt_pos_rgb.png	C:/xampp/htdocs/plantillas/plantilla/d3hdz4r8kacav0.cloudfront.net/images/companies/uci_vt_pos_rgb.png	(from https://goitmc.com/)
